TRACT,poc_diff,age_diff,hhi_diff,emv_diff,rent_diff,bld_diff
27037060709,12.886247103990396,5.607368522379561,-15408.919999999998,45594.18209293499,322.02,-15.2598950882213
27037060713,3.2401278432483016,13.206997159371618,-11038.979999999996,49446.78881752901,171.66000000000008,-9.011387612358758
27037060710,9.04120862481858,7.015990683646793,-20921.839999999997,43138.760861352,-59.98000000000002,0.521396671187599
27037060822,0.46889242510853,12.216887852055551,-11645.339999999997,45834.05742349799,-519.72,-25.259002854193277
27037060805,27.514217396180065,1.32204601592269,-7312.940000000002,30859.671326028998,107.67999999999995,-8.7580362361192
27139080201,5.85498604599125,8.503088114333778,25725.820000000007,93150.45334340801,-664.2,-7.7458575235137985
27037060714,7.787882106730358,8.906003960858506,-13729.059999999998,43172.988288629014,119.48000000000002,-10.155173643300259
27037060738,13.544094251411632,9.133847922038253,-812.179999999993,51231.43180959599,-34.75999999999999,-21.04506481825979
27139080301,21.673766249181146,0.3309650371967843,-2555.8800000000047,81865.602568946,103.24000000000001,-4.849292627033606
27139080100,21.469108507563995,6.4109639120519795,-12004.519999999997,43291.95315451501,38.379999999999995,19.795918367346896
27037060737,17.870343010216153,4.047185770423326,-15635.86,53248.73441631999,2.160000000000082,-12.665327760589102
27163071400,14.43518610917074,5.1227588730333,-2.1000000000058208,52587.193048734014,253.07999999999993,-17.648755238142
27037060734,11.760397688480511,7.913139788839979,-3725.979999999996,71397.88439743099,-98.90000000000009,-4.1846272289475
27037060748,21.836804594318416,-2.6228783159042948,-8379.979999999996,49984.86966376999,-157.05999999999995,-16.3130905152554
27037060732,7.219298136271753,4.033290952265203,17791.940000000002,68942.066490366,251.3599999999999,-42.06413271695795
27037060731,2.5549616698860955,10.096972373167528,835.6999999999971,68514.355874575,-16.6400000000001,-3.2070572232457
27139080600,19.15459405373808,5.829923066312052,-16398.020000000004,22783.339629769995,301.29999999999995,-28.6026997111902
27037060509,17.393813895456525,11.393614141345388,-28198.339999999997,54923.25273894999,-211.27999999999997,-42.402418758296406
27019091e3,7.997772361558855,-1.8901151820111366,-3810.320000000007,77348.24329429501,34.98000000000002,22.233227112221204
27037060744,13.680755709117848,7.906585160511,-21804.140000000014,60215.05477899499,63.5,-42.959113906741436
27037060508,9.46567928002027,6.077720000780027,11465.559999999998,104405.137891953,-239.05999999999995,-3.6963020338510972
27163071207,6.223935657142624,6.987390111161082,-6333.580000000002,62522.289384209,18.059999999999945,-18.8779330286581
27139080500,5.413873889540929,0.4601555106635473,-18381.600000000006,21814.469210426993,100.86000000000001,11.21578890303186
27053025903,9.362723148281137,9.5019962539704,-21818.440000000002,87549.65999244401,44.11999999999989,-7.454045881206211
27139080400,15.03633138444512,0.7008873235627284,-11059.980000000003,24701.907820174005,-84.10000000000002,-7.102843799793841
27037060735,20.28517393906518,6.551062275984935,-14986.199999999997,48908.651303362014,-48.8599999999999,-11.4560113848076
27037060733,8.057430176087035,6.945798923306743,-3617.8399999999965,67845.957687949,-95.83999999999992,-12.814806797750581
27037060747,10.58648588908484,10.346249910736816,-9595.240000000005,47763.430298451014,32.65999999999997,-16.842790935299078
27053025805,9.617043123045928,3.048816521605854,-18028.86,75906.06346807699,-120.96000000000004,0.3002039489653301
27037060743,32.55224716892108,2.0124744416483225,-27842,46471.439365319005,-221.6400000000001,-17.38750855336119
27053025907,4.000989186716153,11.114762452402207,-6711,83097.223271628,62.98000000000002,-12.770117924912078
27053026018,15.180148345901713,8.121150851328274,-774.9599999999919,93927.86173026101,562.5,-2.0713018871685023
27053025801,13.045833399317122,4.940021263778219,-6122.580000000002,68430.732905176,27.220000000000027,22.60868651249321
27019090702,11.641695653769833,4.40576978302317,-7848.579999999987,104178.56063468102,748.551111111111,27.298361725431697
27019090800,5.77367914937414,5.280686130566987,-6175.139999999999,65910.61579146201,90.55999999999995,-4.338092529083799
27053025802,7.402310556634095,5.790776868972992,3883.9600000000064,76849.11220249301,-37.5,-0.34582392463327993
27019090900,3.2516958006103494,4.8705523078632735,467.22000000000116,55280.22289384197,119.22000000000003,-34.4912897364486
27037060721,17.94872721366262,2.4866582149194,-840.3999999999942,44976.822818285,27.940000000000055,-8.4058771542201
27037060730,3.9750427221528213,3.716790331470678,14884.98000000001,52121.30714015901,266.84000000000003,-38.724923252659366
27053025803,16.02164992217349,4.628993241558636,-22804.020000000004,68868.15262561399,-86.36000000000001,6.96242462771389
27037060729,7.029188555533063,10.882395374020149,-20609.640000000014,67518.51152247802,-398.48,-24.259033732841704
27037060750,16.91352079240386,9.94466935626086,-21599.240000000005,47800.64223649399,224.17999999999995,-11.294477879843768
27163071209,10.573330796709408,5.871619085150729,-19595.5,54400.226671704004,-219.27999999999997,-60.156185279958706
27019090302,3.0741053817976867,0.3741581639739815,8160.1600000000035,100800.43445409901,229,-1.2499649162200015
27053025701,7.943010715286848,0.9047992699609786,-7792.600000000006,85526.67170381601,-39.5,-3.7610448608745104
27019090401,3.791545129399526,3.7858519520145,4579.960000000006,158521.533811862,5.539999999999964,12.296066986387899
27019090402,0.8903065983205494,2.4812128774475966,18636.559999999998,132449.848885531,-29.460000000000036,7.410378338207103
27019090301,0.8414245386521371,4.094446567473273,3514.3399999999965,70932.69739327501,-48.360000000000014,-6.2340476727748
27053025301,4.940344369084995,3.399454730326127,-6406.080000000002,65150.88779750699,-19.779999999999973,0.9867669360367302
27053025906,13.385176690804652,8.133977723191329,-12034,91951.39780883997,-184.1400000000001,-6.758368002579931
27037060716,14.812577984834988,6.051859453792374,-14902.679999999993,70830.14733660701,18.25999999999999,-8.264174946322301
27163071208,10.443624089523492,6.92100198945103,-7201.639999999999,51755.15678126199,188.24,-2.22693531283139
27037060725,8.946050876167327,6.898216084362155,-9123.220000000001,58988.137514167,-142.16000000000008,-3.5494486927304294
27053025302,9.837186525185594,1.9032119025590752,-11416.839999999997,59845.63656970201,12.620000000000005,-3.6170865824808107
27053025702,20.024280531377414,4.305780484353001,-12464.020000000004,73369.92822062701,105.70000000000005,-9.595963621021001
27037060727,6.361874701614138,9.327366255934114,-15953.419999999998,54697.27993955399,-143.94000000000005,-21.357317391696988
27037060749,9.52642798612521,9.755774479542108,-8630.660000000003,88859.48243294301,-25.360000000000014,-32.89952996474737
27037060728,6.856160855951167,4.938107821311852,1344.6199999999953,90433.037400831,-26.819999999999936,-13.810856894091499
27053026016,8.6739785671088665,8.728420773758991,-1540.4199999999983,114167.39705326801,-26.980000000000018,-8.0065601262701
27053026022,13.589889354306495,5.280153947129288,3587.320000000007,147955.345674348,1850.72,-17.180545000542807
27163071300,9.954608692589463,1.0529594604113814,-1912.1000000000058,33560.993577635,124.27999999999997,5.663286344131361
27053025100,21.344069705491574,4.2029659902482575,-3572.1200000000026,66716.868152626,-67.66000000000008,16.4066859582163
27037060507,5.912953330254156,12.286654175146179,-14449.100000000006,57169.09709104599,47.559999999999945,-25.434322107150898
27053026021,2.8369995905026837,6.17865948327561,-4447.3399999999965,126592.670948243,892.74,-62.27960500135069
27053025403,29.9490507932083,-8.695713783593447,-4639.32,65234.812995844,-24.420000000000073,-2.95404814004376
27053025205,15.683998899493773,-1.8447362767538085,2397.179999999993,57691.95315451501,224.17999999999995,-0.9510112249838321
27053125500,13.633494608534779,2.3084191819606907,-17557.259999999995,62997.35549678901,-63.51999999999998,26.12496191081075
27037060503,10.65264518809928,6.72626402873962,-2149.5599999999977,42938.723082735,-32.120000000000005,-7.701899137877871
27163071206,13.147355412530638,4.757522640958221,1784.0399999999936,137876.180581791,-163.57999999999993,5.453692696337001
27037060726,16.648385418068617,6.516456007721382,-10062.559999999998,65472.988288629014,-84.29999999999995,-3.308572243049799
27037060505,15.733550052939842,4.012562144843617,-6897.179999999993,124931.96071023803,-150.0999999999999,-1.3732078579806988
27037060717,16.10595450128616,1.7777155336852477,-10873.179999999993,68244.635436343,-525.06,-35.307378813109
27053025601,10.584911748901972,0.11440227548831672,1850.820000000007,70026.596146581,374.86,8.8374002367587
27053026015,7.168349740367139,9.058627312510822,-16103.520000000004,104897.695504345,41.5,-20.673777847409884
27053025905,5.48143037531769,13.305268819155422,-31106.359999999986,105756.38458632398,-440.46000000000004,-3.5352015130124395
27053025605,6.974462466204816,3.2742947272573026,-4300,85896.958821307,42.620000000000005,6.563947246125987
27037060502,20.743156915569706,4.905963437687665,-8291.220000000001,38633.962976954994,24.220000000000027,-10.933306037031969
27053025401,33.924004904112586,-2.1100451105672313,-2213.8600000000006,61781.97959954699,16.539999999999964,-6.99431901791248
27053025603,8.646690311354153,1.4228977229419826,-3288.6399999999994,80001.92670948201,351.98,4.116305960380487
27019090701,6.147298045808352,10.094267963630596,-15273.440000000002,80042.51983377399,595.26,-36.00626450510979
27053026020,13.384782252990355,14.577739317601768,-19194.059999999998,89018.43596524399,228.91999999999996,7.422555442248402
27053026019,37.01814182922783,-1.3233578298809285,-9388.14,NA,-21.019999999999982,-4.6221816524898
27037060506,9.515773593835508,3.084778871609796,-13121.619999999995,53747.449943332,168.4000000000001,0.3329878394017953
27053025201,24.604497783142484,-0.5696538807365261,-12747.779999999999,55638.47752172299,-82.25999999999999,2.255013453247791
27163071003,9.118602895315629,3.577029800857746,-984.6600000000035,40020.306006800005,57.65999999999997,5.71279152942747
27053026007,10.877028536963397,6.103339958343642,-34098.5,98575.72723838303,-62.07999999999993,-10.734465925844898
27019090601,1.242042154708269,7.91427335614553,-26595.660000000003,74260.86135247399,45.67999999999995,-21.50617718740126
27037060606,2.555485804928561,9.578141954957454,-6072.619999999995,75223.34718549298,347.18,-41.5927062055614
27163071018,17.302246027559626,4.0301975387445825,-17236.899999999994,90879.16509255802,-427.98,29.332645088524295
27053026014,4.337817768360354,7.7866809165577,-67.13999999999942,99080.789573102,847.78,-16.11278491883599
27037060605,6.931628449411427,4.660869054511016,-17133.5,76970.646014356,-78.75999999999999,3.2193994403804016
27053024903,24.558920318391877,0.7291268949517455,-12326.699999999997,57995.84435209699,-15.580000000000041,-1.67464114832536
27053024802,15.229951625166905,-2.768232709870915,-5193.059999999998,60330.90290895401,-27.299999999999955,-1.2645178348911839
27053024004,18.650516474260826,-11.78277083196351,988.6399999999994,68191.08424631701,-53.90000000000009,-4.7301452154968615e-4
27053024600,15.40106181241747,0.7635311212787137,-11901.800000000003,63731.77181715099,-107.86000000000001,13.886992182812172
27053026005,13.306175840553507,5.485989689955783,-12989.64,102501.775595013,380.44000000000005,-12.934136420525661
27053023903,11.15666966815115,3.6021494739272946,-6900.8399999999965,190735.17189270898,7.1400000000001,-3.05419047206483
27053024300,16.802344450625448,0.11579978903215693,3286.0800000000017,61995.84435209699,0,-6.890617513024152
27053026006,9.76936879551741,8.34678233477941,-17015.22,117277.767283717,-130.42000000000007,-11.46162405877202
27053024003,22.140540982278303,-5.417270581450664,11393.86,178706.403475633,78,0.38157024126523
27019090503,2.236007968357069,6.398322034999926,10765.960000000006,127941.02757839102,135.5,-37.6845182169328
27037060402,24.483308792466342,-2.2087952201851824,-7497.600000000006,28904.495655459003,78.13999999999999,2.3383635164368197
27019090501,5.488378184162636,3.1287380354881567,24428.14,161109.822440499,-81.1400000000001,-10.402651682811701
27019090502,10.238967531017312,2.263206413016105,-39300.70000000001,124565.88590857602,328.28999999999996,-13.73361588572321
27053023902,13.967952844928439,5.630579349438982,25667.20000000001,187438.60974688298,-27.679999999999836,5.36314423134975
27053024801,28.84782286534283,-3.687138501448148,-2286.300000000003,59995.84435209699,-25.25999999999999,-1.5021459227467802
27053024500,13.796777540703268,-5.506351657033363,2303.4400000000023,63891.95315451501,229.62,1.43839188825087
27053024902,21.419178141977508,-7.080283616515608,31.75999999999476,60099.735549679,151.08000000000004,0.12449506840242502
27053024200,6.178666539851621,-2.1968245951211305,3408.479999999996,66363.808084624,175.8599999999999,-4.76539589442815
27037060401,12.964191482861985,-2.7300923484756527,-8868.82,35039.11975821701,316.72,4.96609685892433
27037060301,19.91183301630638,-2.027066825122411,-2660.9199999999983,40137.381941821004,-59.799999999999955,1.94532083428785
27019090602,-0.971281509376265,1.5779926891586982,18538.679999999993,98521.722704949,244.67999999999995,-8.276930943022428
27053023901,-0.6827077545189315,2.3419837637074234,-1493.2200000000012,174389.93199848902,470.18000000000006,1.111479441050546
27053024006,5.416818237699699,-5.130390526282337,21360.86,187766.150358897,1851.26,7.349272349272309
27053026013,5.014109143889979,6.527922339883721,-12334.460000000006,93052.41783150699,173,-15.2375077112893
27053024700,19.793003025923365,-6.415674715947496,-8862.5,61627.88061956901,103.10000000000002,-1.4845265722069296
27053024005,16.28287664548899,-23.372063190475693,2368.220000000001,31609.709104646987,-51.48000000000002,18.804682617623406
27053024400,2.3740488533808204,16.839358627334054,-14288.839999999997,62099.735549679,496.05999999999995,12.246575218985399
27037060604,3.0350654560492973,5.162336138487159,-13857.160000000003,83936.28636191902,-52.3599999999999,-4.133223199807729
27053024100,19.363952210257324,-4.957348542625304,6584.820000000007,68788.06195693201,170.44000000000005,-2.716406974873059
27037060103,6.4115783438819935,-0.2279449108236946,-17403.520000000004,41026.841707593005,-45.59999999999991,-5.038999055712937
27037060603,4.570393947892311,9.95913677029633,-6451.699999999997,93483.45296562102,379.5,5.1271585142128995
27037060302,7.916969226607154,-2.292694655755785,2046.8399999999965,36582.86739705299,35.940000000000055,0.45989099826521995
27053024901,21.940608345868224,-0.8162098514187583,-4205.240000000005,40939.554212316,580.64,-6.470237306111629
27037060104,27.484990379218978,-10.869591215110628,-6165.760000000002,45821.439365319005,-14.639999999999986,-10.047540474559499
27037060105,21.534149475325943,0.16678869620050563,-3762.5599999999977,33264.48809973599,44.700000000000045,6.311913445168541
27053023700,5.269659761849444,3.426152663011532,-17814.440000000002,160875.63279184,518.8800000000001,10.83523988222672
27053023802,15.086693452240603,-3.084337259521991,-8191.679999999993,157297.20438232,134.46000000000004,9.031368284191911
27053023801,4.134804323031399,-5.381436552221695,15688.919999999998,240143.785417454,121.07999999999993,5.08274406540627
27053011704,3.5494591514487155,-3.7709271067783163,12263.380000000005,127056.479032867,237.3599999999999,-0.14215781339069
27163071016,3.0265677121605226,7.436038427190677,-12954.399999999994,82598.224404987,-950.5,-66.2556693748671
27053023502,1.6737303773225776,2.9302546657645863,374.9799999999959,283419.097091046,-224.79999999999995,3.0692797950148396
27053026104,15.471577713549161,6.013222226831017,-4405.880000000005,155386.38080846198,13.440000000000055,-13.17751540869685
27163071014,5.217721884977278,7.150030890758552,4630.860000000001,68438.38307517901,-455.41599999999994,-39.5805588875906
27163071012,21.90525648477952,1.0886321199467073,-2075.720000000001,58747.412164715,-219.42000000000007,-37.086670061256896
27053027504,5.247989802500625,8.44352403861653,-10982.279999999999,145283.90630902897,431.1400000000001,-11.388283708545117
27053026208,5.705762520660576,7.061784989594768,-21366.839999999997,92622.76161692501,-19.700000000000045,5.24659003277424
27053027503,3.2260289831169664,8.798412240276315,-10741.679999999993,161718.927087269,-271.8800000000001,-9.888511361223198
27053027700,3.718179222591908,3.726481122201471,17423.759999999995,112454.854552323,674.8,4.1116505261158025
27053026207,4.84073793824091,9.450179560167669,-27994.839999999997,99054.816773706,-124.59999999999991,-20.18251701350289
27053012101,3.4313674289703613,-4.39817353505918,-1795,86303.173403853,170.72000000000003,0.928792569659443
27037060201,15.87317284782687,2.701651919806528,237.3399999999965,33078.541745372,172.32000000000005,5.63444452881771
27037060202,8.533925107372264,3.1362514435814006,-15732.5,36465.111446920986,39.34000000000003,-0.6903614463347001
27123042503,13.895473979525727,5.7079552477802755,7848.800000000003,53378.20173781601,-54.5,-35.310238844968495
27053027501,4.844123522284445,5.755313226577586,-454,328662.636947488,18.120000000000005,1.2908901557258794
27163071015,9.98630405669502,9.413440109349924,-11562.600000000006,62460.672459388006,-355.98,-42.283428546729
27053026103,12.400366650725335,6.872708432966709,-16923.479999999996,91270.79712882501,-390.6199999999999,-5.81448543405065
27053026205,3.371723310861946,4.222375912536247,-21400.440000000002,101699.168870419,-114.10000000000002,-12.7585931353265
27163071013,5.025546710245566,2.086743479799992,-4211.979999999996,56057.820173782005,-281.70000000000005,-27.896437335832612
27053023400,25.092711674134023,-0.6833483320960401,-13047.32,96476.38836418599,-78.5,-3.68738218373138
27053023600,3.7527938433566876,3.458566480149255,73889,401188.439743105,242,10.4499274310595
27053026206,5.201324527685573,4.441124307314368,-7095.039999999994,95498.56441254201,140.10000000000002,-3.60637050723113
27053023501,8.16577926963366,-4.276723189999458,-2008.4400000000023,147321.458254628,54.42000000000007,-2.1756612708474794
27053027400,1.472112230497896,4.223118268741482,-10485.859999999986,279368.3415187,1303.78,2.1182266009851993
27037060101,19.219552199293535,-0.8753874862685294,-9130,29122.25160559101,3.0399999999999636,2.0754285982614906
27053026201,1.3620847397073916,7.152406246124569,-21579.759999999995,107919.34265205899,375.98,-2.213615355593281
27037060102,7.01727844365918,-2.5300504670200343,-6583.919999999998,31770.74046089899,-13.440000000000055,-1.0719166129327997
27163071001,10.404020939117125,2.8134974237701655,-1060.4600000000064,32850.20778239501,75.96000000000004,-2.8449087779865696
27053023300,17.807750226901053,-2.5956875660193806,5530.220000000001,83891.95315451501,-28.720000000000027,-0.40813772153268957
27053027602,0.7686676213699348,5.0659238113094185,-3750.2599999999948,58052.13449187801,98.05999999999995,-2.23470266020362
27053022902,3.2118515180532885,1.622824311384015,3842.7599999999948,191821.212693615,230,0.42392005157962
27163071017,21.054233916058173,2.397593767719674,-1134.5,147588.628636192,6.5,-19.4097842965824
27163071010,6.74047861495429,6.037594788609043,-11579.160000000003,54055.723460520996,6.559999999999945,-69.11020375959126
27163071006,15.267398397725444,9.247070873811495,-25235.259999999995,36006.42236494098,-23.279999999999973,-29.2220063199433
27053023e3,3.6892299499077943,1.1067202752239922,8448.04,120549.319984889,392.84000000000003,26.27056685737002
27123042504,21.837062878105876,1.807988902330223,-8688.259999999995,46922.53494522101,252.62,-9.522472567324089
27053023100,4.612657563025214,0.9504512032085568,39389.899999999994,288710.899131092,107.01999999999998,10.898562415372634
27053026202,9.525178637868365,5.862207954512977,-6520.720000000001,111327.52172270499,275.53999999999996,-4.690872511245679
27053027203,-0.17169894138056518,5.454622402941478,3821.8800000000047,265878.692859841,57.1400000000001,11.121827071194199
27163071011,7.482809971076376,4.92331924947585,7922.259999999995,62788.83641858699,226.7750000000001,-84.87975971890214
27053023200,32.66795922074412,-1.0346820795486966,6243.260000000002,104989.42198715499,-11.559999999999945,-4.004093559723501
27053026101,5.75972307466766,3.2184692742197996,-7718.559999999998,85082.508500189,700,0.23677688129514962
27053022901,-1.1666299778140576,3.297594074534448,5792.1600000000035,198698.526633925,256.31999999999994,20.0663621689821
27053026302,3.130455601999182,6.346187830186425,1427.3600000000006,116983.79297317701,569.9200000000001,0.085970915312231
27053122500,13.686904619899487,-3.426856852586468,3540.7599999999948,76371.38269739301,-13.420000000000073,5.604118347646221
27053022302,8.073351361989616,-1.9102248876022472,-11596.620000000003,74445.183226294,-5.720000000000027,8.489901415860377
27053027601,3.2135012450121794,1.8564241067735896,-6217.399999999994,71156.02568945999,22.58000000000004,11.956859984657068
27053122600,-1.8639654740543037,-0.6012423417022088,16539.22,88527.01171137099,325.84000000000003,6.55517085654072
27053022301,5.154107054363849,-1.743028337162695,-5850,101339.62976955,132.22000000000003,8.245538274333189
27053026402,17.876254373486102,-0.6804595112680971,-16031.539999999994,101705.855685682,-27,-2.7217179884495204
27053022700,14.092071611253166,-3.067707632251972,-2190.979999999996,89178.97619947101,-47.700000000000045,1.528526211067267
27053026301,0.5880851447189919,11.900007173804564,-57070.94,144312.29693993198,-88.92000000000007,-9.269909467546498
27053026404,1.4760794842370553,8.8670152013064,-8303.660000000003,116104.68454854598,-138.72000000000003,-14.529048505330508
27053027201,3.6359956653625978,10.071783061171594,9562.799999999988,288385.71968266,148.0999999999999,8.4725761309996
27053022802,8.181397592764917,-3.2769104595842524,-1229.9000000000015,131471.212693615,51.620000000000005,-0.06313406010484002
27163070910,23.563255972997133,5.840991406039732,-9706.660000000003,43311.862485833,189.8599999999999,-14.636034936280598
27123042501,24.400588585863517,0.345224784344186,-6302.459999999999,32220.324896109,69.74000000000001,-5.7482171612606
27163070406,5.9361988475385665,6.4259057124557915,-13781.699999999997,82216.33925198298,234.53999999999996,-16.480007158180904
27163070701,1.2229987873985948,17.73097509003667,-18460.339999999997,105862.73139403103,1325.48,-18.996153815481392
27053027300,5.089221435351256,9.541957497864672,-20517.86,320190.782017378,-57.57999999999993,0.39804933377829954
27053022400,14.267047903245947,0.020686890946805647,-2105.2400000000052,91702.550056668,92.53999999999996,1.6660659072342898
27053022801,4.339512319534624,2.6110557908550707,-963.9799999999959,199242.727616169,409,0.41282345164675016
27053022200,-6.419079948361908,-1.669409636121216,-13987.100000000006,92048.0355119,61.66000000000008,4.74799362296182
27053022102,17.395327553474793,-8.133674049837648,3617.540000000001,91653.872308274,-66.77999999999997,0.43675063928674696
27053022101,9.605199479739362,-0.025498215866120333,29700,87666.622591613,100.46000000000004,-4.6965799159820705
27053022e3,6.3238140656997555,1.1873369428002363,15112.919999999998,62420.513789195014,27.920000000000073,10.11733310742118
27163070912,10.60099521433952,4.480549756963606,-11427.96,49181.582924065005,-83.94000000000005,-31.338272490511997
27163070909,9.912731094272733,7.884583676619891,-10144.899999999994,46842.652058935,488.5,-22.814404673757778
27053021800,6.003350344773855,4.918059397197702,-16130.380000000005,194171.326029467,762.96,3.649639774128639
27053021900,6.851315943875274,0.541006474684572,6811.119999999995,132069.512655837,356.86,5.7763921647151495
27163070911,16.876594449570813,4.042133208749792,-15860.699999999997,51453.89119758201,70.70000000000005,-24.011042097998597
27053026403,13.125140077819246,-0.4219065315451971,-18319.22,106442.19871552699,-222.96000000000004,-19.436901157969398
27123042001,-1.5593014814401513,2.4251501782993383,-3001,86535.43634303001,225.96000000000004,1.0776517026965198
27053026609,11.973710276997654,6.07490777162038,-15960.259999999995,100145.67434831901,512.5,-3.2785987958401797
27053026507,14.489050726574916,5.881043017165323,-15202.619999999995,98605.421231583,364.84000000000003,3.5389286685398
27053026610,7.288717478716835,7.360527583643883,-8247.020000000004,98040.120891575,166.86,-4.231261114429271
27053027002,7.717366601517066,6.660365604220203,2796.5399999999936,99333.585190782,3.17999999999995,6.175617197591388
