"TRACT","CO_ID","Pop2000","PopDen2000","percentPOC2000","perLEP2000","perEighteen2000","perSixFive2000","perBachelors2000","percent185povRate2000","medHHinc2000","percentRent2000","proxTrans2000","coreBusinesses2000","civicInfrastructure2000","water2000","park2000","driveAcess2000","transitAcess2000","BuildLand2000","units2000","MedianValue2000","Count2000","rent2000","percentAfford2000","ageDiversity2000","percentRes2000","builtSince00_2000","Zero","Missing"
27037060815,37,2815,0.00120477754523,0.0799289520426288,0.0086682427107959,0.313676731793961,0.0369449378330373,0.424260712130356,0.0658873538788523,114679.2,0.28286014721346,0,14,7,0.038883046916,0.010931538387,274573,0,2.95648867313916,951,233853.400075557,748,1520.82,0.0125944584382872,0.370743721390349,0.925245170735,0.190315315315315,1,1
27019091202,19,2318,0.000498295906594,0.0271786022433132,0.0219728845254792,0.284728213977567,0.103968938740293,0.113993174061433,0.107173725151253,83679.18,0.1256038647343,0,0,1,0.00692661549719,0.00176736839289,50411,0,3.58062810945274,828,160872.534945221,510,745.5,0.109625668449198,0.650071329377604,0.995597287931,0.232209737827715,1,1
27037061108,37,5062,0.0019708676221,0.0353615171868827,0.0092972972972973,0.28111418411695,0.0934413275385223,0.129411764705882,0.190712442945029,64665.38,0.177742616033755,0,3,1,0.0456654104494,0.0333785462237,86117,0,3.34254143646409,1896,161556.516811485,961,788.1,0.1,0.621762920472265,0.87017766036,0.323410696266398,1,1
27037060818,37,4959,0.00184246932797,0.0790481952006453,0.0251630941286114,0.361363178060093,0.0157289776164549,0.227972027972028,0.0532280914794576,91422.44,0.021183800623053,0,2,4,0.00618385624574,0.0246053559094,231945,6643,3.73139158576052,1605,204920.967132603,1071,1597.5,0,0.209608632946798,0.999927721695,0.545395590142672,1,1
27037060813,37,3004,0.00115734863219,0.0525965379494008,0.0480167014613779,0.29560585885486,0.0559254327563249,0.405826217980914,0.0417515274949083,124920.24,0.0492565055762082,0,13,4,0.104668953755,0.0115052017196,310416,0,2.82548122387969,1076,325575.368341519,868,1452.66,0.00106723585912487,0.350025959862282,0.931789138562,0.390158172231986,1,1
27037060816,37,4702,0.00177076280596,0.0661420672054445,0.0156133828996283,0.423862186303701,0.0172267120374309,0.544278996865204,0.0199914929817099,129989.64,0.0262368815592204,0,14,12,0,0.105002325218,278186,18328,3.54097968571894,1334,264085.398564413,1226,1571.94,0.00528052805280528,0.154695751578869,0.96692703825,0.740601503759398,1,1
27037061107,37,4770,0.00164275531699,0.0226415094339623,0.0225849731663685,0.30104821802935,0.0849056603773585,0.242495784148398,0.056020605280103,102248.52,0.0849420849420849,0,2,2,0.00311491374975,0.00828409335587,102449,0,3.36182076236821,1554,195824.008311296,1350,991.16,0.0527704485488127,0.498388447156476,0.919471781922,0.239156626506024,1,1
27139080903,139,2701.9999736,0.000815047551317,0.127297830703428,0.0059496821482267,0.288792680245791,0.0482242852972321,0.346575404873985,0.0936102254181748,113175.42,0.0413224359019587,0,3,1,0.0689639941676,0.0484102935048,175552,2302,2.1325,1011.2765496,229544.314318096,1019,2201,0.0410480349344978,0.516481818909376,0.964027790865,0.387900355871886,1,1
27139080903,139,2701.9999736,0.000815047551317,0.127297830703428,0.0059496821482267,0.288792680245791,0.0482242852972321,0.346575404873985,0.0936102254181748,113175.42,0.0413224359019587,0,3,1,0.0689639941676,0.0484102935048,175552,2302,2.1325,1011.2765496,229544.314318096,1019,2201,0.0410480349344978,0.516481818909376,0.964027790865,0.387900355871886,1,1
27139080904,139,5167,0.00191985057114,0.0611573446874395,0.00627841524139424,0.301528933617186,0.0508999419392297,0.269934843313683,0.131936360108653,91528.94,0.231781376518219,0,21,11,0.0570977908439,0.0714738606406,148304,2302,2.52714285714286,1976,185495.882130714,1534,957.08,0.126716604244694,0.421669321323301,0.845946966711,0.279730380356283,1,1
27037060819,37,5873,0.00199969649463,0.0602758385833475,0.0220844633862844,0.395198365400988,0.00902434871445599,0.40487514863258,0.046767537826685,112516.54,0.017816091954023,0,19,13,0,0.055174650883,282973,18328,3.59710084033614,1740,220926.142803173,1718,1303.56,0.00389755011135857,0.0188213436385256,0.996978228141,0.585106382978723,1,1
27037060814,37,6013,0.00183623905567,0.0631964077831365,0.00224382946896036,0.380841510061533,0.0206219856976551,0.436811594202899,0.0218187874750167,108448.24,0.0386499727817093,0,16,12,0.0472154636959,0.039718307143,358253,16256,3.39059358570492,1837,243360.748016623,1718,1229.72,0.00108754758020663,0.119551193755739,0.925669146104,0.562098501070664,1,1
27037060817,37,6321,0.00184675978478,0.0824236671412751,0.0240609312792107,0.337763012181617,0.0175605125771239,0.237132848288871,0.0698044204166004,92841.02,0.0638297872340425,0,9,7,0.0288288842582,0.0506001955337,265175,10508,3.40458683473389,2021,167780.751794484,1772,1029.5,0.0405608412618928,0.499372924171301,0.948441843632,0.12142152023692,1,1
27139080906,139,5013,0.00140161054174,0.0390983443048075,0.00717235383612258,0.301615798922801,0.0572511470177538,0.309561375828337,0.0916366546618647,105760.18,0.117913832199546,0,20,14,0.0855001140383,0.0994506429968,195149,693,2.71690476190476,1764,198696.732149603,1726,1165.82,0.0436197916666667,0.422296617783122,0.95928834308,0.21865715983363,1,1
27037060742,37,4222,0.00174438204187,0.0634770251065846,0.00175131348511384,0.315963998105163,0.0407389862624349,0.52073732718894,0.0246679316888046,125739.58,0.0176991150442478,0,54,20,0.173515939672,0.153401926853,363468,35060,3.15641117350406,1356,238436.078579524,1304,887.5,0.0029585798816568,0.281652501675652,0.954287618977,0.168782673637043,1,1
27037061007,37,4592,0.002340234606,0.0611933797909408,0.0014720314033366,0.377395470383275,0.0300522648083624,0.319100266869996,0.065222149266798,99922.56,0.0204359673024523,0,12,9,0.0708361953771,0.0386357276998,291883,8286,3.17478109157943,1468,205331.356252361,1016,1597.5,0.00991325898389095,0.009500971172413,0.813057238386,0.560727272727273,1,1
27037060829,37,1139.9999048,0.0028223576498,0.135793871866295,0.0230109204368175,0.267409470752089,0.0511838440111421,0.410745233968804,0.0600632244467861,79938.9,0.341121495327103,0,53,12,0.0129637716904,0.0123830432373,284655,19092,3.28820873611611,509.6656956,237273.309406876,92,1349,0.196280991735537,0.225820346150834,0.419403973478,0.896616541353383,1,1
27139080205,139,7632,0.00181880426085,0.0732442348008386,0.0354727190741019,0.380765199161426,0.0209643605870021,0.523063533507398,0.0138435418571242,124881.9,0.016,0,20,6,0.0434982774671,0.23012519302,281772,10425,2.92,2375,242403.173403853,2171,1171.5,0.00118717847249703,0.164282726129242,0.96563704079,0.704524886877828,1,1
27037060746,37,3024,0.00259052790151,0.131283068783069,0.0375603032391454,0.249338624338624,0.0456349206349206,0.306493506493506,0.153821554205309,75120.84,0.395942900075131,0,50,12,0,0.162138246237,329639,32319,3.2478386167147,1331,223525.273894975,347,1296.46,0.045045045045045,0.458232514177694,0.722283084783,0.483499616270146,1,1
27037060812,37,6244,0.00217790177496,0.0860025624599616,0.0307905206711642,0.290839205637412,0.0461242793081358,0.328027139874739,0.0717510480490164,88343.88,0.113012156686177,0,59,22,0.0476972638593,0.0889896978,347153,36982,2.65927977839335,2221,181939.176426143,1601,948.56,0.0745814307458143,0.501384297105371,0.829911114502,0.101881597062873,1,1
27037060739,37,5180,0.00149080539723,0.121621621621622,0.0401861252115059,0.294401544401544,0.0521235521235521,0.30622009569378,0.0772806507844277,86459.54,0.0762843798650752,0,38,8,0.0159088327221,0.180574916915,336424,21377,2.77777777777778,1927,195687.211938043,1028,1164.4,0.0850234009360374,0.451609535326445,0.919471015967,0.264160931709899,1,1
27037060826,37,5890,0.00220263284468,0.0764006791171477,0.0169156019434947,0.256876061120543,0.0694397283531409,0.335279187817259,0.0441426146010187,89327.94,0.0311958405545927,0,11,10,0.00156663197238,0.065185618416,294977,21318,2.86118980169972,2308,194114.053645637,1243,1789.2,0.0754799301919721,0.119947674064047,0.741884729331,0.239676458067263,1,1
27139080204,139,648,0.000798102953969,0.106481481481481,0.00739371534195933,0.345679012345679,0.0401234567901235,0.382022471910112,0.185123966942149,106145,0.0882352941176471,0,18,7,0.0652448995112,0,270233,692,2.78571428571429,238,209845.636569702,189,934.36,0.0378548895899054,0.422056458251542,0.928205145231,0.380614657210402,1,1
27037060828,37,1732.0000952,0.00290393072019,0.135793871866295,0.0230109204368175,0.267409470752089,0.0511838440111421,0.410745233968804,0.0600632244467861,79938.9,0.341121495327103,0,50,17,0.0383701063102,0.0106226619581,284655,19092,3.26007326007326,774.3343044,197397.166603702,240,1349,0,0.236359566811866,0.53773514958,0.773714285714286,1,1
27037061105,37,2394,0.00209889710744,0.0275689223057644,0.0159645232815965,0.238512949039265,0.152464494569758,0.156210790464241,0.121224832214765,71633.32,0.212371134020619,0,31,20,0,0.0416679440142,111023,0,3.08041638551507,970,152117.567057046,794,915.9,0.0603674540682415,0.323008473091803,0.962730003786,0.0262901655306719,1,1
27019091201,19,4484,0.00105006728275,0.0363514719000892,0.0176316416487968,0.285905441570027,0.117528991971454,0.121451670858785,0.146024636058231,69726.26,0.219512195121951,0,7,4,0.0115857301554,0.00270931319213,26990,0,4.08109526967286,1681,147466.490366453,890,691.54,0.301302931596091,0.637379531693037,0.978964946739,0.116529449018366,1,1
27139080905,139,4489,0.00145339653524,0.0329694809534417,0.0212503088707685,0.313655602584094,0.0407663176654043,0.378014184397163,0.0444097299709886,124042.68,0.0238709677419355,0,18,9,0.0925422862695,0.0586862882752,231308,0,2.60285714285714,1550,229817.907064601,1631,1036.6,0.0161691542288557,0.305286684241828,0.978080122581,0.357049608355091,1,1
27037061003,37,1491,0.000426931373559,0.0248155600268276,0,0.275653923541247,0.0784708249496982,0.277546777546778,0.0863697705802969,115561.02,0.147572815533981,0,2,0,0.031193008384,0.0143892789265,378397,0,2.85460484043692,515,235973.743860975,656,754.02,0.0152505446623094,0.530512748070399,0.998900609323,0.163594470046083,1,1
27037060811,37,5326,0.00219208773091,0.0950056327450244,0.0411954765751212,0.281449493052948,0.0700337964701464,0.343044844330191,0.116785580172738,88481.62,0.162837162837163,0,84,20,0.050004179446,0.109267401559,421310,35570,2.80707395498392,2002,195618.813751417,1191,1390.18,0.0652818991097923,0.443369655841812,0.786287013044,0.203116883116883,1,1
27037061106,37,2206,0.00245194467294,0.029011786038078,0.00672107537205953,0.261559383499547,0.127833182230281,0.294487090020935,0.0836363636363636,93833.6,0.309875141884222,0,30,16,0,0.0266016082109,110115,0,3.46594982078853,881,184948.696637703,525,754.02,0.0837209302325581,0.29559252215366,0.83486391129,0.197002141327623,1,1
27037060745,37,3985,0.00278197296978,0.205771643663739,0.0593196513916222,0.284065244667503,0.0409033877038896,0.37417943107221,0.193229166666667,77086.12,0.504116529449018,0,75,13,0.025932091004,0.0327938230082,371890,42426,3.32485875706215,1579,217232.640725349,567,1120.38,0.0048780487804878,0.260410044500954,0.707101665216,0.348600508905852,1,1
27037061008,37,1851.9999004,0.00234552096891,0.0643607705779334,0.00732779677576942,0.264886164623468,0.14492119089317,0.208491761723701,0.124276169265033,67393.2,0.189618644067797,0,13,8,0.0120602735207,0.153528062601,295438,2973,2.97586206896552,765.4500464,156495.051001133,413,800.88,0.0776699029126214,0.619437925835232,0.953117734287,0.0640834575260805,1,1
27037060823,37,4051,0.00195204819329,0.109849419896322,0.0388457269700333,0.373981732905455,0.0269069365588744,0.537275064267352,0.0234509997531474,126858.54,0.00748752079866889,0,54,19,0.0474706119174,0.102038192569,439833,34679,2.72036528286528,1202,262717.434831885,1100,1390.18,0,0.109791303647729,0.934321986667,0.579044117647059,1,1
27037061009,37,432.0000996,0.000793855311632,0.0643607705779334,0.00732779677576942,0.264886164623468,0.14492119089317,0.208491761723701,0.124276169265033,67393.2,0.189618644067797,0,10,5,0.00824630886886,0.000648178251258,334018,2839,2.75862068965517,178.5499536,181118.398186626,158,800.88,0.0163934426229508,0.46777892543898,0.792751687423,0.725714285714286,1,1
27139080302,139,4819,0.0010113787949,0.0682714256069724,0.0325146198830409,0.318945839385765,0.0346544926333264,0.361738535249829,0.0420570476785342,108811.76,0.0271066588096641,0,6,5,0.0189864237916,0.00318224835691,186609,0,2.56337604228485,1697,209503.64563657,1254,762.54,0.0298308103294746,0.205897724857775,0.931233617412,0.635805911879532,1,1
27037061005,37,2711,0.00236736315767,0.16303946883069,0.0451586655817738,0.346735521947621,0.0483216525267429,0.154088050314465,0.145015105740181,78142.6,0.283422459893048,0,16,10,0,0.0425557500208,316890,6899,2.88704318936877,935,157999.811106914,569,978.38,0.00910470409711684,0.521457382117483,0.859069356418,0.331454340473506,1,1
27037060741,37,6544,0.00251881574369,0.113844743276284,0.0341894323572714,0.24541564792176,0.0501222493887531,0.37523629489603,0.0990935627592564,79431.96,0.377438808087974,0,63,18,0.0604441736198,0.146579550992,436211,44533,3.1353919239905,2819,236657.725727238,767,1215.52,0.129015808261091,0.21478552530758,0.565057251102,0.304679376083189,1,1
27037060824,37,3614,0.00189275893124,0.0713890426120642,0.0158776830344016,0.269230769230769,0.138904261206419,0.368268434134217,0.0945626477541371,95195.38,0.200300075018755,0,55,17,0.0107931845573,0.0384850641758,440441,35282,2.74175824175824,1333,193977.257272384,867,1074.94,0.135531135531136,0.508798292769376,0.903565190208,0.17363571934798,1,1
27037061102,37,4288,0.00240176424723,0.0541044776119403,0.013219094247246,0.258162313432836,0.149486940298507,0.217667844522968,0.168287937743191,67450,0.3758471965496,0,30,17,0.0530861288721,0.0955146057569,112974,0,3.11913357400722,1623,155400.680015111,859,836.38,0.113155473781049,0.64820045665325,0.826142865881,0.107808857808858,1,1
27037060825,37,7462,0.00156069174605,0.0544090056285178,0.0212155963302752,0.341329402305012,0.0297507370678102,0.552340989399293,0.0339779747515445,120465.7,0.0344548034049453,0,6,14,0.067515790249,0.192255095381,388762,8900,3.04632352941176,2467,237820.494899887,1982,1123.22,0.0644490644490645,0.133455890854434,0.920935847714,0.345554150863885,1,1
27139080700,139,1965,0.000836621779968,0.264631043256997,0.16315205327414,0.295674300254453,0.0529262086513995,0.127133105802048,0.210282776349614,75437.5,0.115555555555556,0,1,2,0.0439233748148,0.14109009393,159775,0,3.51,675,246780.657347941,287,1001.1,0.0148809523809524,0.513965617456236,0.997296323624,0.306288032454361,1,1
27037061004,37,3541,0.00178342897658,0.0799209262920079,0.0138079165388156,0.407229596159277,0.0189212086981079,0.455037919826652,0.0757788380578164,120363.46,0.00406917599186165,0,16,10,0.0572038678611,0.102396317255,316890,6899,3.27747252747253,983,241719.19153759,1011,1597.5,0.00468603561387067,0.175526143811584,0.998045673464,0.649951783992285,1,1
27037060711,37,4214,0.00286450487615,0.116041765543427,0.0417813360020015,0.176791646891315,0.175367821547224,0.31382057499134,0.198622000475172,58556.54,0.486874690440812,0,85,16,0,0.0173595072867,394457,61622,2.85889688076047,2019,197670.759350208,558,1165.82,0.416094210009814,0.516586182630008,0.752368087756,0.197751660705161,1,1
27163071102,163,4190,0.000404339322232,0.0326968973747017,0.0195097548774387,0.256563245823389,0.0894988066825776,0.439845668186601,0.0356629966491144,119541.28,0.0398172323759791,0,0,0,0.0206294359699,0.093164925443,165236,0,1.8598971722365,1532,274550.321118247,1313,867.62,0.0197604790419162,0.579716346612362,0.999159323679,0.178550029958059,1,1
27139080202,139,2416,0.00138439475674,0.141556291390728,0.062560620756547,0.349337748344371,0.0223509933774834,0.533805537669028,0.0301003344481605,121415.68,0.0625,0,13,7,0.0502907948606,0.0588695187313,359074,0,3.525,848,308339.025311674,591,1020.98,0.00812274368231047,0.0902923563078691,0.879100047566,0.793184488836663,1,1
27037060806,37,5695,0.00129919275621,0.0707638279192274,0.019341640319881,0.275329236172081,0.0611062335381914,0.465197527546359,0.0420848740975524,129420.22,0.0230392156862745,0,57,9,0,0.0309091321489,459116,39947,2.85938140806562,2040,282210.918020401,1412,1100.5,0.0223690899847483,0.18454487780266,0.850602717888,0.248751248751249,1,1
27139080203,139,7394,0.00206132232571,0.110359751149581,0.0489048904890489,0.361915066269949,0.0152826616175277,0.324086916319926,0.0814111261872456,99688.26,0.0598364184244511,0,26,13,0.0213935047474,0.0788227808491,339180,12686,2.57464285714286,2323,181118.398186626,2102,1104.76,0.0366018978761862,0.136551353574227,0.970087494781,0.221188839466235,1,1
27037060709,37,5922,0.00213242980757,0.176460655184059,0.0373848987108656,0.318980074299223,0.0523471800067545,0.352073476203729,0.105852417302799,97235.92,0.21297192642788,0,39,15,0.0434670676324,0.150638625791,361104,18995,3.04477611940298,2066,203005.817907065,1453,1091.98,0.015605493133583,0.474034144528011,0.89629836874,0.152598950882213,1,1
27037060713,37,3113,0.00178675271156,0.0764535817539351,0.0250257113472746,0.265660134918085,0.070992611628654,0.398313492063492,0.0772712576786292,99497.98,0.0657894736842105,0,85,17,0,0.170750134522,456850,76197,2.85995085995086,1140,210803.211182471,815,1174.34,0.0418604651162791,0.50930194081021,0.857709799609,0.167543859649123,1,1
27037060710,37,4203,0.00232518610417,0.229597906257435,0.107133592736706,0.280989769212467,0.0492505353319058,0.262630312750601,0.220262216924911,72848.84,0.442944785276074,0,28,8,0.0319198983198,0.0595116061749,374730,55759,2.96510182860331,1630,194661.239138648,830,949.98,0.00232018561484919,0.552271459677684,0.839719307116,0.138658146964856,1,1
27037060822,37,1532,0.00160346001825,0.0574412532637076,0.0260747004933051,0.316579634464752,0.0176240208877285,0.451874366767984,0.0238709677419355,129471.34,0.0381526104417671,0,21,13,0.0739414117736,0.612344314654,464254,38998,2.99460724460724,498,243565.942576502,446,1797.72,0.0185185185185185,0.0897319029997163,0.912567686429,0.260606060606061,1,1
27037060805,37,2841,0.00250827210833,0.236536430834213,0.0986290936785986,0.297430482224569,0.0285110876451954,0.266747133373567,0.221164021164021,59081.94,0.372565622353937,0,26,15,0.0583706218653,0.0599012752567,513294,43000,2.89936796536797,1181,304440.328673971,236,775.32,0.319444444444444,0.362605591909578,0.640371041505,0.267241379310345,1,1
27139080201,139,1444,0.00149156582307,0.0914127423822715,0.0191387559808612,0.328947368421053,0.0297783933518006,0.376811594202899,0.082425068119891,88649.18,0.0358565737051793,0,2,4,0.0755548725479,0.233586352066,388436,476,2.79433155080214,502,198149.546656592,442,1952.5,0.0154639175257732,0.310570207896717,0.930756402831,0.532786885245902,1,1
27037060714,37,5019,0.00191737190161,0.131101813110181,0.0392073300660558,0.27216577007372,0.0484160191273162,0.358845671267252,0.0848774656306037,96692.06,0.167020148462354,0,48,13,0.0691521407786,0.278179804036,501763,79989,3.13946587537092,1886,218327.011711371,1135,931.52,0.0920634920634921,0.311128397738643,0.83649791735,0.113984168865435,1,1
27037060738,37,3544,0.00229068671442,0.167889390519187,0.0149432157800359,0.25451467268623,0.054176072234763,0.394604481024234,0.094124358243012,75017.18,0.361187845303867,0,63,11,0.000427050957671,0.0671740349282,446406,76073,3.30063489399787,1448,219968.568190404,534,1175.76,0.0179171332586786,0.425925394285953,0.709882300694,0.223935389133627,1,1
27139080301,139,5178,0.00179596352208,0.0737736577829278,0.0173262032085561,0.264001544998069,0.0646967941290073,0.296150348590482,0.0852697912564002,85858.88,0.207761476573592,0,0,0,0.0638012880558,0.143080917064,259560,0,2.45486418511066,2113,196234.397431054,1056,1104.76,0.0308880308880309,0.252143299312709,0.792503592617,0.536654135338346,1,1
27139080100,139,1581,0.00255467963742,0.138519924098672,0.0227272727272727,0.250474383301708,0.100569259962049,0.179533213644524,0.133982947624848,59932.52,0.450564971751412,0,11,11,0.0375039315505,0.0348328864628,395219,4154,2.605,708,149108.046845485,312,867.62,0.298666666666667,0.598852232437954,0.790847052909,0.128571428571429,1,1
27037060737,37,4213,0.00300233702553,0.125563731307857,0.037506466632178,0.170424875385711,0.168763351530976,0.353106353106353,0.141010002439619,61248.86,0.474544605324615,0,74,11,0.0460716982339,0.0729941136416,453746,74683,2.87885985748219,2141,208751.26558368,459,1067.84,0.352839931153184,0.573534473043807,0.575366917148,0.270639960918417,1,1
27163071400,163,6600,0.00125849863139,0.0522727272727273,0.0098570724494825,0.274242424242424,0.0983333333333333,0.152870647913304,0.0623570666260101,84000.1,0.0245450698264917,0,3,2,0.100177774158,0.0345859553145,288073,5625,3.26,2363,150612.806951266,2061,1172.92,0.015798462852263,0.547451360037675,0.98012523172,0.28062449959968,1,1
27037060734,37,4651,0.0016557913839,0.101913566974844,0.00576834333179511,0.342291980219308,0.0202107073747581,0.491696750902527,0.0548359240069085,114975.98,0.0296965784377017,0,36,14,0.0579439652853,0.354469534674,566500,46263,2.91576086956522,1549,221952.115602569,1232,1483.9,0.0472541507024266,0.073732031583249,0.893224387687,0.1536475145255,1,1
27037060748,37,3204.999954,0.00217678540156,0.100569800569801,0.0314912009879592,0.271509971509972,0.133903133903134,0.467728055077453,0.0623391478410066,85155.98,0.220125786163522,0,29,10,0.0923549024397,0.408667684442,517257,76900,3.1175,1306.6538274,198765.13033623,809,1126.06,0.0650887573964497,0.517093425605536,0.892388854591,0.287145242070117,1,1
27037060732,37,5688,0.00183703901191,0.0808720112517581,0.0196668673489866,0.406821378340366,0.0126582278481013,0.567136725935009,0.0412916887241927,124382.06,0.0167765128819652,0,5,11,0.112315073721,0.090137981003,513644,47112,3.10597826086957,1669,243907.933509634,1703,1479.64,0.00358851674641148,0.136578417524034,0.987277463077,0.500945179584121,1,1
